UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page
1005578,Yes,264,iOS and Android,26747,15,2,Medical,67,5498,6,Yes,25,No,4,2,13
1005579,No,182,iOS,19882,1,1,Entertainment,47,3811,3,Yes,24,No,3,0,10
1005580,No,204,iOS and Android,17044,1,3,Medical,94,3577,9,No,23,No,1,0,8
1005581,No,,iOS,20727,1,3,Medical,99,2639,2,No,22,No,3,0,14
1005582,Yes,302,iOS and Android,46547,1,3,Financial,88,2212,4,Yes,25,No,2,0,14
1005583,No,,iOS and Android,16448,10,3,Medical,54,5912,10,No,21,No,3,0,16
1005584,No,271,iOS and Android,24929,1,4,Financial,52,8048,5,No,15,No,3,2,11
1005585,No,189,iOS,27057,1,1,Financial,82,5249,2,No,27,No,3,2,13
1005586,No,,iOS and Android,17261,12,3,Medical,76,5335,5,No,24,Yes,3,0,10
1005587,No,369,iOS and Android,10574,22,4,Game,84,16466,5,No,23,No,2,2,33
1005588,No,376,iOS and Android,28487,17,5,Financial,65,13325,5,No,25,No,3,3,23
1005589,No,151,iOS and Android,39983,1,3,Medical,40,2843,3,No,28,No,1,0,6
1005590,No,257,iOS and Android,39589,1,3,Financial,71,5485,1,No,16,No,3,1,12
1005591,No,272,iOS and Android,10933,1,3,Financial,91,2060,4,No,22,No,3,0,20
1005592,No,369,iOS and Android,16321,1,1,Financial,52,14014,3,Yes,472,No,2,1,32
1005593,No,272,Android OS,31326,1,4,Medical,47,4430,1,No,18,No,3,0,10
1005594,No,272,iOS and Android,36434,1,2,Financial,88,6883,8,No,29,Yes,1,1,19
1005595,No,407,iOS and Android,20478,22,5,Medical,104,17480,5,No,424,Yes,3,1,41
1005596,No,324,iOS and Android,45233,15,2,Financial,72,17654,3,No,29,Yes,1,1,15
1005597,Yes,,iOS,30848,12,4,Other,45,4641,4,Yes,352,Yes,1,0,18
1005598,No,287,iOS,41658,1,3,Financial,104,4784,9,No,27,No,4,2,19
1005599,No,219,iOS and Android,34720,1,3,Medical,50,4230,3,Yes,17,No,2,1,19
1005600,No,249,iOS and Android,13760,1,4,Medical,108,5546,3,No,19,No,3,2,12
1005601,No,241,iOS and Android,34245,1,3,Medical,60,5510,2,No,24,No,3,2,16
1005602,No,233,iOS and Android,38969,1,4,Financial,74,5525,1,No,18,No,1,2,15
1005603,No,368,iOS and Android,16290,16,3,Medical,89,2636,4,Yes,19,No,2,1,27
1005604,No,286,iOS,5228,1,3,Medical,56,2497,3,No,29,Yes,2,0,9
1005605,No,353,iOS and Android,42919,1,4,Financial,53,16026,8,No,22,No,3,3,32
1005606,No,370,iOS and Android,28348,1,3,Financial,42,15434,4,No,20,No,1,0,25
1005607,No,309,iOS and Android,,23,2,Financial,90,7134,4,Yes,28,No,4,0,25
1005608,No,152,iOS and Android,25495,1,1,Financial,64,2775,3,No,16,No,1,0,8
1005609,No,249,Android OS,18594,16,3,Financial,45,5408,2,Yes,488,Yes,3,1,11
1005610,No,272,iOS and Android,,26,4,Financial,89,5404,6,No,19,No,2,2,15
1005611,No,331,iOS and Android,18521,1,3,Financial,54,3253,4,Yes,26,No,1,3,13
1005612,Yes,174,iOS and Android,46236,1,1,Medical,104,4041,2,Yes,22,No,1,0,11
1005613,No,286,iOS and Android,52362,1,2,Medical,97,3359,9,No,28,No,4,1,8
1005614,No,399,iOS and Android,48874,24,4,Medical,62,7061,3,No,24,No,3,0,14
1005615,Yes,362,iOS,24827,1,2,Medical,103,2701,4,Yes,18,No,3,2,20
1005616,Yes,241,iOS and Android,44097,1,4,Financial,107,1433,2,No,17,No,1,0,4
1005617,No,197,Android OS,27550,1,3,Medical,82,2629,1,No,28,Yes,3,0,12
1005618,No,414,iOS and Android,50472,22,3,Entertainment,107,3596,5,No,20,No,4,1,16
1005619,No,256,iOS and Android,40543,1,2,Medical,63,4045,1,No,22,No,3,1,21
1005620,No,451,iOS and Android,13000,1,4,Medical,102,10937,3,No,23,Yes,3,1,21
1005621,No,,iOS and Android,9383,21,3,Medical,94,2084,1,No,25,No,4,3,22
1005622,No,279,iOS,44766,1,4,Medical,36,9574,3,No,25,No,3,2,11
1005623,No,257,iOS and Android,23768,19,3,Financial,47,2981,1,No,16,No,2,0,13
1005624,Yes,173,iOS and Android,14988,1,3,Financial,113,2316,2,Yes,321,Yes,2,1,7
1005625,No,331,iOS and Android,32277,1,3,Financial,103,7924,1,Yes,23,No,2,1,12
1005626,No,,iOS,5151,,4,Medical,91,4983,1,Yes,20,No,3,0,8
1005627,No,324,iOS and Android,41306,1,3,Medical,81,7902,3,Yes,28,No,1,1,15
1005628,No,,iOS and Android,20369,1,3,Medical,77,4455,2,No,22,No,4,1,13
1005629,No,309,iOS and Android,32177,1,3,Social media,50,9285,3,No,20,No,2,0,17
1005630,No,219,iOS and Android,37908,1,4,Medical,56,3024,9,No,22,No,3,1,13
1005631,No,272,iOS and Android,18580,1,4,Financial,64,4556,4,No,20,No,3,0,19
1005632,No,339,Android OS,43376,1,1,Financial,79,10802,5,No,483,Yes,4,1,30
1005633,Yes,182,iOS and Android,8447,22,1,Tour and Travel,65,1596,3,No,20,No,3,1,9
1005634,Yes,354,iOS,38295,1,3,Financial,97,12976,8,No,21,No,3,0,32
1005635,No,196,iOS and Android,13698,17,4,Medical,76,2358,3,No,21,No,3,3,6
1005636,No,339,iOS and Android,35217,28,2,Entertainment,54,16756,1,No,19,No,3,0,27
1005637,No,241,iOS,20511,10,3,Financial,63,3474,6,No,25,No,1,1,16
1005638,No,,iOS and Android,25975,1,4,Financial,83,3527,3,No,19,No,4,1,13
1005639,No,308,Android OS,,1,3,Tour and Travel,70,6489,8,No,440,No,2,1,16
1005640,No,302,iOS and Android,12958,1,2,Financial,98,6556,4,Yes,28,No,2,1,25
1005641,No,181,iOS and Android,17752,29,1,Medical,103,3949,1,No,20,No,2,3,9
1005642,No,346,iOS and Android,25143,13,4,Financial,46,5615,8,No,21,No,4,0,22
1005643,No,264,iOS and Android,47986,27,4,Financial,61,6937,2,No,28,No,2,1,22
1005644,No,226,iOS and Android,27803,16,1,Financial,48,2916,2,No,23,No,2,1,12
1005645,No,,Android OS,19054,1,4,Social media,94,5019,7,No,22,No,4,1,10
1005646,No,346,iOS and Android,44738,1,3,Financial,79,10411,6,Yes,20,No,2,1,19
1005647,Yes,271,iOS and Android,50991,13,5,Social media,104,6179,5,Yes,23,No,2,3,21
1005648,Yes,241,iOS and Android,33785,1,2,Financial,47,6792,8,No,22,No,2,0,18
1005649,No,174,iOS and Android,5649,1,1,Medical,56,3335,3,No,24,No,3,0,5
1005650,No,233,iOS,5748,24,1,Entertainment,36,5296,3,No,23,Yes,4,0,17
1005651,No,294,Android OS,27755,1,3,Financial,91,6530,1,Yes,22,No,4,1,16
1005652,No,241,iOS and Android,13033,19,3,Financial,90,9658,3,No,16,No,3,1,15
1005653,No,301,iOS and Android,21427,1,4,Medical,94,19873,3,No,25,No,2,0,23
1005654,No,339,iOS and Android,6195,1,3,Financial,61,9807,6,No,24,Yes,3,2,19
1005655,No,226,iOS,45952,1,4,Entertainment,85,5025,1,No,24,No,4,0,16
1005656,No,182,iOS,31436,10,3,Medical,74,2198,2,No,17,No,4,1,6
1005657,Yes,226,iOS,21049,1,3,Tour and Travel,79,2236,8,No,20,No,3,1,11
1005658,No,234,iOS and Android,35148,1,3,Entertainment,58,8387,3,No,29,No,3,1,11
1005659,No,203,iOS and Android,36921,1,3,Medical,78,3485,3,No,21,No,3,0,9
1005660,Yes,220,iOS and Android,15028,1,3,Social media,66,2816,3,No,17,No,3,0,6
1005661,No,219,iOS,16165,1,3,Financial,78,6342,8,Yes,20,No,4,0,15
1005662,No,226,iOS and Android,34299,15,2,Social media,101,7198,4,No,18,No,1,1,19
1005663,No,257,iOS and Android,6371,1,4,Medical,110,2984,2,Yes,24,No,1,3,11
1005664,No,249,Android OS,44937,1,3,Social media,72,5200,8,No,22,No,4,0,20
1005665,No,368,iOS and Android,45986,11,4,Social media,87,4565,3,No,24,No,3,0,17
1005666,Yes,248,iOS and Android,7419,16,3,Financial,80,8619,3,Yes,26,Yes,3,0,17
1005667,No,287,iOS,20827,1,2,Medical,90,2526,5,No,17,No,2,1,16
1005668,Yes,234,iOS and Android,37807,16,4,Social media,75,8216,3,No,16,No,1,3,12
1005669,No,219,iOS and Android,20694,1,3,Entertainment,98,2158,1,No,23,No,3,1,3
1005670,No,227,iOS and Android,10723,16,3,Financial,70,5341,3,No,24,No,3,1,14
1005671,No,241,Android OS,33399,1,4,Entertainment,73,2767,2,No,22,No,2,0,18
1005672,No,287,iOS and Android,29188,18,3,Medical,66,5864,3,Yes,26,No,3,1,20
1005673,Yes,324,iOS,28284,17,3,Entertainment,47,2487,10,Yes,25,No,4,1,11
1005674,No,317,iOS and Android,29966,12,3,Medical,70,2818,10,No,440,Yes,2,3,10
1005675,No,414,iOS and Android,16768,1,3,Medical,65,19087,10,No,19,No,2,3,39
1005676,No,249,Android OS,27172,1,3,Entertainment,101,3103,7,No,25,No,4,2,16
1005677,No,308,iOS and Android,19221,1,4,Financial,105,2332,1,No,27,Yes,2,2,6
1005678,No,257,Android OS,48169,10,3,Financial,94,4054,3,Yes,24,No,3,1,21
1005679,No,398,Android OS,23166,1,4,Medical,75,13017,6,Yes,353,Yes,4,3,34
1005680,No,323,iOS and Android,8581,1,3,Financial,109,3592,0,No,24,No,2,0,17
1005681,No,256,iOS and Android,17926,1,2,Financial,43,6078,7,No,19,No,1,0,11
1005682,Yes,158,iOS and Android,11830,1,1,Social media,36,2722,1,No,18,No,2,0,7
1005683,No,286,iOS and Android,40386,1,2,Other,46,3746,1,No,22,No,2,1,10
1005684,Yes,166,iOS and Android,45337,1,1,Medical,90,2458,3,Yes,29,No,3,0,6
1005685,No,234,iOS and Android,6897,29,4,Social media,98,5523,2,No,24,No,1,2,22
1005686,No,384,iOS and Android,33010,1,3,Entertainment,59,13175,4,No,20,No,4,0,18
1005687,No,,iOS and Android,20655,1,2,Social media,53,4238,2,No,17,No,1,2,13
1005688,No,347,iOS and Android,25728,1,4,Medical,56,19371,9,Yes,22,No,3,1,27
1005689,No,271,iOS and Android,48440,10,3,Financial,103,8364,9,Yes,24,No,4,1,21
1005690,Yes,331,iOS,15053,1,2,Medical,,2383,1,Yes,16,No,3,3,12
1005691,No,279,iOS and Android,43399,1,2,Other,99,4130,2,No,16,No,3,0,24
1005692,Yes,263,iOS and Android,10646,27,3,Financial,99,5872,3,Yes,28,No,4,0,19
1005693,No,249,iOS and Android,30381,1,4,Financial,95,3187,6,No,26,No,2,1,21
1005694,No,211,iOS and Android,41365,1,3,Financial,93,2093,2,No,16,No,3,1,8
1005695,No,294,iOS and Android,43887,10,1,Medical,74,13521,8,No,27,Yes,3,0,12
1005696,No,347,Android OS,29758,26,2,Financial,104,8032,8,No,19,No,3,0,13
1005697,No,301,iOS and Android,21594,1,2,Financial,106,3431,6,No,24,No,4,1,11
1005698,No,317,iOS and Android,39517,13,3,Medical,106,5589,7,No,22,No,3,2,15
1005699,No,,Android OS,41334,1,2,Medical,96,5807,3,No,22,No,3,1,20
1005700,No,286,Android OS,46809,1,3,Tour and Travel,105,2646,5,No,22,No,4,3,20
1005701,Yes,256,iOS,8232,1,4,Financial,107,5404,5,No,26,No,3,1,16
1005702,Yes,278,iOS and Android,12980,10,4,Medical,64,4273,3,No,25,No,2,0,15
1005703,No,294,iOS,,20,3,Financial,95,4173,3,No,22,No,4,1,11
1005704,No,324,Android OS,12045,1,3,Financial,63,2496,5,No,19,No,3,0,9
1005705,No,308,iOS and Android,15695,1,3,Financial,90,6922,5,No,15,No,1,0,18
1005706,No,308,iOS and Android,27897,1,1,Social media,88,10490,1,Yes,21,No,4,1,27
1005707,No,227,iOS and Android,38268,10,3,Medical,73,9723,9,No,24,No,2,0,11
1005708,Yes,197,iOS and Android,32244,20,2,Medical,76,2198,0,Yes,14,No,3,0,11
1005709,Yes,346,iOS and Android,9171,21,2,Medical,81,8982,6,No,28,Yes,4,1,22
1005710,No,301,iOS and Android,41835,1,3,Financial,67,6560,5,No,25,No,4,1,18
1005711,No,257,iOS and Android,28380,1,2,Entertainment,99,6857,1,No,312,Yes,3,2,14
1005712,No,436,Android OS,12300,1,3,Medical,59,16343,4,No,449,Yes,4,1,45
1005713,No,263,iOS and Android,6513,23,4,Medical,103,2765,2,No,21,No,2,1,6
1005714,No,354,iOS and Android,35081,1,3,Financial,,10393,10,Yes,15,No,3,1,38
1005715,No,302,iOS and Android,26290,12,3,Financial,55,4508,2,No,20,No,2,1,22
1005716,No,,iOS and Android,15132,1,4,Medical,82,6899,6,No,27,No,2,1,15
1005717,No,,iOS,39425,1,4,Social media,82,9694,3,No,23,No,4,2,12
1005718,No,211,iOS and Android,42645,1,3,Medical,76,3642,2,No,302,Yes,3,1,6
1005719,No,287,iOS and Android,25340,1,4,Social media,86,5461,2,Yes,25,Yes,1,2,28
1005720,No,196,iOS and Android,20064,10,3,Medical,55,4731,1,No,25,No,1,0,12
1005721,No,436,iOS,42610,15,4,Financial,99,15838,2,Yes,21,No,2,0,24
1005722,No,137,Android OS,50130,,3,Medical,48,1564,1,No,26,No,3,0,3
1005723,Yes,234,iOS and Android,12610,18,5,Tour and Travel,102,3013,1,No,24,No,3,0,7
1005724,Yes,220,iOS and Android,12289,13,3,Tour and Travel,71,2392,5,Yes,21,No,4,3,11
1005725,No,338,Android OS,20647,1,4,Financial,72,5207,6,No,28,Yes,2,2,15
1005726,No,271,iOS and Android,15081,1,4,Other,82,7020,4,Yes,25,Yes,4,1,17
1005727,No,324,iOS,49801,1,4,Financial,99,5728,2,No,25,Yes,3,1,13
1005728,No,204,iOS,45435,1,2,Financial,66,2435,1,Yes,21,No,3,0,13
1005729,No,219,iOS,20123,20,1,Medical,49,3856,3,No,20,No,2,0,19
1005730,No,242,iOS,46160,10,4,Social media,85,4689,9,No,18,No,3,0,9
1005731,No,316,Android OS,12475,10,4,Entertainment,53,2989,5,No,25,Yes,2,2,14
1005732,No,354,iOS and Android,7289,1,4,Financial,69,2164,6,No,20,No,3,0,17
1005733,No,346,iOS and Android,,1,2,Financial,87,8624,4,No,26,No,3,1,17
1005734,No,211,Android OS,9843,1,2,Financial,49,2756,2,No,19,No,2,1,9
1005735,No,219,iOS and Android,25446,29,1,Financial,107,6440,8,No,26,No,4,2,19
1005736,No,316,iOS and Android,40011,1,3,Financial,93,4026,6,No,23,No,4,0,8
1005737,Yes,241,iOS and Android,14530,1,4,Social media,92,9961,7,Yes,21,No,3,0,10
1005738,No,347,iOS and Android,46197,1,3,Entertainment,51,13273,3,No,20,No,4,1,29
1005739,No,203,iOS and Android,25522,23,1,Medical,44,3585,3,No,459,Yes,4,1,14
1005740,No,,iOS and Android,12361,1,1,Medical,93,2846,2,No,21,No,4,0,2
1005741,No,324,iOS and Android,28849,1,3,Medical,94,19451,9,No,23,No,4,0,26
1005742,No,361,iOS and Android,42880,10,3,Financial,96,19721,5,No,18,No,4,0,29
1005743,Yes,219,iOS,16108,24,2,Financial,88,2491,1,Yes,28,Yes,2,0,6
1005744,Yes,346,iOS and Android,43940,10,3,Financial,69,7366,7,No,27,Yes,3,3,21
1005745,No,204,iOS,39616,15,3,Financial,88,4827,1,No,26,No,4,1,13
1005746,No,,iOS and Android,29265,19,4,Other,53,3956,9,No,26,No,2,3,12
1005747,No,414,iOS and Android,29310,1,4,Entertainment,105,2702,10,No,26,Yes,2,1,22
1005748,No,212,iOS and Android,,1,3,Medical,88,2916,2,No,30,No,4,1,4
1005749,Yes,227,iOS and Android,33114,1,3,Medical,95,1127,1,No,23,No,3,0,6
1005750,Yes,,iOS and Android,13726,1,1,Financial,90,2523,2,Yes,313,Yes,1,0,7
1005751,No,272,iOS and Android,44354,10,4,Entertainment,72,5719,3,Yes,25,No,1,1,13
1005752,No,234,iOS and Android,10919,20,3,Financial,96,4246,1,No,16,No,1,1,13
1005753,No,257,iOS and Android,51848,1,3,Financial,69,9755,3,Yes,23,No,4,3,17
1005754,No,219,iOS and Android,20759,1,3,Financial,66,2119,3,No,17,No,2,0,16
1005755,No,279,iOS and Android,27448,1,4,Medical,89,4337,5,Yes,370,Yes,3,1,23
1005756,No,,iOS and Android,7712,16,2,Other,54,4842,1,Yes,15,No,4,0,6
1005757,No,340,iOS and Android,19492,25,2,Financial,100,5947,0,No,23,No,4,2,17
1005758,No,271,iOS,42495,1,1,Tour and Travel,106,3943,2,No,477,Yes,4,0,14
1005759,No,301,iOS and Android,39839,1,4,Financial,106,16881,2,No,14,No,1,1,28
1005760,No,197,iOS and Android,16915,1,2,Financial,97,2983,2,Yes,18,No,3,1,5
1005761,No,204,iOS and Android,17916,1,2,Medical,100,6544,2,No,21,No,2,0,16
1005762,No,361,iOS,4144,22,3,Medical,73,17225,4,No,23,No,2,1,29
1005763,No,331,iOS and Android,5981,1,4,Financial,90,5073,2,No,26,No,4,1,17
1005764,Yes,256,Android OS,33895,16,4,Entertainment,93,2350,3,Yes,26,Yes,2,1,12
1005765,Yes,421,iOS and Android,40710,24,2,Financial,110,2632,3,No,23,No,4,0,6
1005766,No,272,iOS and Android,11756,17,2,Social media,41,5547,2,No,20,No,3,2,19
1005767,No,309,iOS and Android,11844,1,3,Social media,68,4433,6,No,26,Yes,3,1,19
1005768,No,317,iOS and Android,48901,1,3,Medical,92,13388,11,No,20,No,2,1,24
1005769,No,234,iOS and Android,37797,10,2,Medical,95,6631,4,Yes,15,No,4,1,15
1005770,No,256,iOS and Android,,1,1,Medical,80,8162,3,Yes,20,No,3,0,17
1005771,No,234,iOS and Android,16527,1,3,Medical,70,4029,10,No,15,No,2,1,9
1005772,No,196,iOS,38390,1,3,Other,76,2602,1,No,28,No,1,1,14
1005773,No,339,iOS,45429,1,4,Medical,57,5458,6,No,19,No,3,0,13
1005774,No,249,iOS and Android,7642,10,4,Social media,56,5537,1,No,18,No,2,0,13
1005775,No,212,iOS,27442,1,2,Financial,56,6885,3,Yes,19,No,3,1,17
1005776,Yes,219,iOS,26141,24,3,Entertainment,51,1140,1,No,22,No,4,0,9
1005777,No,295,Android OS,43828,21,4,Financial,43,5782,7,No,27,No,3,1,15
1005778,No,204,iOS and Android,47440,1,4,Entertainment,48,2285,1,No,15,No,3,1,14
1005779,No,256,iOS,25757,22,4,Other,94,5792,1,Yes,22,No,2,0,19
1005780,Yes,212,iOS and Android,51669,13,2,Social media,91,9908,3,Yes,18,No,4,0,12
1005781,No,353,Android OS,40947,14,4,Entertainment,69,5524,8,No,26,No,3,1,19
1005782,No,421,iOS and Android,50542,11,5,Social media,98,5427,4,No,23,No,3,1,10
1005783,No,293,iOS and Android,30377,1,2,Medical,99,5193,3,No,380,Yes,4,1,15
1005784,No,286,iOS,,1,3,Medical,64,2178,1,Yes,21,No,3,1,22
1005785,No,437,iOS and Android,21214,21,3,Financial,86,17932,4,Yes,24,No,3,1,33
1005786,Yes,,iOS,8365,1,2,Financial,61,2484,5,Yes,20,No,1,0,14
1005787,No,287,iOS and Android,,1,2,Financial,79,4822,3,No,30,No,4,2,17
1005788,No,369,iOS,37279,1,1,Financial,47,19204,5,No,26,No,4,0,31
1005789,No,316,iOS and Android,14711,12,4,Social media,92,5137,3,Yes,22,No,3,2,16
1005790,Yes,,iOS,46826,22,3,Tour and Travel,71,2920,1,No,23,No,1,0,9
1005791,No,,iOS and Android,23900,18,4,Medical,83,5612,0,No,23,No,4,1,15
1005792,No,212,Android OS,,16,3,Medical,56,2188,1,No,18,No,3,0,7
1005793,No,234,Android OS,34200,1,2,Medical,54,3122,3,Yes,24,No,4,1,8
1005794,No,271,Android OS,47330,1,4,Financial,73,2870,1,No,28,Yes,2,0,10
1005795,No,256,iOS and Android,32832,1,3,Social media,43,9940,2,No,25,Yes,1,0,19
1005796,No,257,iOS and Android,43405,13,4,Medical,45,8686,3,No,21,No,3,1,13
1005797,No,196,iOS and Android,5534,1,3,Medical,104,2918,1,No,22,No,4,0,14
1005798,No,220,iOS and Android,4798,1,3,Financial,104,5433,1,No,19,No,1,1,11
1005799,No,241,Android OS,40155,15,4,Medical,43,6726,5,No,25,No,2,1,14
1005800,No,234,iOS,39424,1,3,Financial,61,5059,2,No,30,Yes,2,0,16
1005801,Yes,212,iOS and Android,49177,17,3,OTT,44,2423,5,No,22,No,1,1,14
1005802,No,286,iOS and Android,49183,1,3,Financial,65,2915,6,No,21,No,1,0,27
1005803,No,264,iOS and Android,42883,1,4,Financial,67,5262,2,Yes,14,No,4,0,17
1005804,No,204,iOS and Android,33425,1,3,Social media,50,4148,1,No,23,No,1,0,15
1005805,No,241,iOS and Android,48097,1,4,Financial,61,9739,8,No,393,Yes,2,0,12
1005806,Yes,234,iOS,26430,26,4,Social media,70,5667,3,Yes,15,No,3,0,15
1005807,Yes,398,iOS and Android,40919,24,4,Financial,81,10502,8,Yes,18,No,2,0,18
1005808,No,406,iOS and Android,5461,1,2,Financial,77,2938,4,No,19,No,3,2,18
1005809,No,,iOS,45655,1,2,Financial,45,6012,2,No,25,Yes,3,3,16
1005810,No,323,iOS and Android,20129,11,3,Financial,36,7551,2,No,26,No,2,1,18
1005811,No,286,iOS,50575,1,4,Other,97,3033,1,Yes,19,No,2,1,9
1005812,No,413,iOS and Android,6657,26,4,Tour and Travel,78,19691,6,Yes,21,No,1,1,40
1005813,No,233,iOS and Android,44703,1,1,Medical,73,1182,1,Yes,17,No,3,3,3
1005814,No,294,iOS and Android,,15,4,Social media,86,13394,0,No,24,No,1,0,27
1005815,No,316,Android OS,11766,23,2,Financial,47,4387,1,No,16,No,4,0,21
1005816,No,234,Android OS,24443,10,3,Medical,49,11090,4,No,30,Yes,3,1,19
1005817,No,,iOS and Android,5545,10,3,Medical,85,4488,7,Yes,25,No,4,0,9
1005818,No,182,iOS and Android,27016,1,2,Financial,55,4676,1,No,15,No,2,0,12
1005819,No,173,iOS and Android,20026,12,2,Other,91,2691,3,No,22,No,3,0,8
1005820,No,301,iOS,24265,11,3,Entertainment,85,6383,1,No,22,No,1,1,16
1005821,No,301,iOS and Android,15581,1,2,Social media,104,5720,4,No,25,No,3,1,21
1005822,No,190,iOS and Android,10849,1,3,Tour and Travel,96,2241,5,No,17,No,3,0,9
1005823,No,226,iOS and Android,,1,2,Medical,88,3803,1,No,20,No,3,0,14
1005824,No,188,iOS and Android,34226,1,1,Other,72,4021,6,Yes,27,No,3,1,16
1005825,No,354,iOS and Android,41336,25,3,Medical,99,8684,2,No,357,Yes,2,0,25
1005826,No,249,Android OS,,1,2,Medical,72,2067,1,No,16,No,3,3,10
1005827,No,286,iOS and Android,46267,1,4,Financial,95,4486,2,No,23,No,1,2,21
1005828,No,233,iOS and Android,40421,1,2,Financial,64,3113,1,No,29,No,3,1,6
1005829,No,287,iOS,17830,1,4,Financial,80,5371,2,No,15,No,4,1,13
1005830,No,316,iOS and Android,19543,18,4,Financial,42,5451,8,Yes,21,No,3,1,19
1005831,No,309,iOS and Android,22515,1,3,Financial,88,2830,5,No,465,Yes,1,1,17
1005832,No,355,Android OS,40710,1,1,Medical,105,12012,0,No,26,No,1,2,20
1005833,No,,iOS and Android,52184,11,4,Medical,53,2707,8,Yes,21,No,3,1,8
1005834,No,166,iOS and Android,20373,1,2,Financial,,3420,2,No,18,No,4,0,8
1005835,No,264,iOS and Android,48874,1,4,Medical,63,5146,2,No,23,No,2,0,16
1005836,No,250,iOS and Android,17580,15,2,Medical,103,4927,0,Yes,20,No,1,1,13
1005837,No,242,iOS and Android,9395,29,4,Financial,55,2890,3,No,16,No,3,0,9
1005838,No,301,iOS and Android,19047,1,4,Financial,93,2458,10,No,22,No,3,2,11
1005839,No,241,iOS and Android,8223,1,4,Medical,74,2316,2,No,21,No,2,1,4
1005840,No,293,iOS and Android,4109,24,1,Financial,64,4152,9,No,21,No,1,0,23
1005841,No,286,iOS and Android,,10,3,Medical,113,13260,5,No,24,No,1,1,24
1005842,No,241,iOS and Android,28083,1,4,Social media,53,10470,3,No,25,No,3,2,19
1005843,No,,iOS and Android,5683,10,3,Financial,48,13803,2,Yes,414,Yes,1,1,20
1005844,No,189,iOS and Android,48407,1,2,Other,92,4960,0,Yes,30,Yes,2,1,10
1005845,No,392,Android OS,20510,29,4,Financial,54,3534,4,No,27,No,2,2,25
1005846,No,331,iOS and Android,36330,1,3,Medical,56,2482,7,Yes,17,No,3,0,9
1005847,No,158,iOS and Android,17567,1,1,Medical,64,2439,3,Yes,19,No,4,0,3
1005848,No,294,Android OS,3713,1,3,Financial,100,19486,4,No,19,No,3,0,24
1005849,Yes,173,iOS,22374,1,3,Social media,40,1841,1,No,30,No,1,1,10
1005850,No,272,iOS and Android,19538,1,3,Medical,103,7695,0,No,25,No,3,2,18
1005851,No,272,iOS,,1,2,Financial,107,5177,7,No,25,No,2,3,23
1005852,No,422,Android OS,23376,1,4,Financial,72,6365,2,No,25,Yes,1,1,18
1005853,Yes,218,iOS and Android,38251,1,4,Medical,47,4831,11,Yes,23,No,2,3,7
1005854,No,316,iOS and Android,10532,1,3,Financial,67,18926,7,No,23,No,1,0,29
1005855,Yes,421,iOS and Android,10890,1,2,Entertainment,81,2391,9,No,22,No,4,1,20
1005856,No,309,iOS and Android,20419,28,4,Financial,69,13621,0,No,337,Yes,3,1,25
1005857,No,256,iOS and Android,24684,28,3,Social media,108,6760,2,No,27,Yes,4,2,11
1005858,No,271,Android OS,10573,15,4,Social media,101,5448,3,No,27,Yes,1,1,15
1005859,No,309,iOS and Android,32595,1,3,Financial,64,8979,4,No,16,No,3,1,20
1005860,No,241,iOS and Android,18559,1,3,Entertainment,88,2479,3,No,18,No,4,0,5
1005861,No,264,iOS and Android,40160,26,4,Financial,37,8891,2,Yes,20,No,3,0,14
1005862,No,287,iOS and Android,12108,10,2,Financial,685,5392,3,No,14,No,3,1,17
1005863,Yes,376,iOS,30763,1,4,Financial,100,6782,8,No,20,No,4,2,14
1005864,No,271,iOS and Android,39237,11,4,Social media,110,6692,5,No,18,No,1,1,11
1005865,No,339,iOS and Android,,20,3,Financial,57,4897,9,No,26,No,3,0,15
1005866,No,301,iOS and Android,46302,1,4,Financial,57,2857,2,No,20,No,4,0,9
1005867,No,264,iOS,41998,18,4,Financial,94,5749,2,Yes,25,No,4,2,17
